Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Show understanding of the basic Von Neumann model for a computer system and the stored program concept,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Show understanding of the purpose and role of registers, including the difference between general purpose and special purpose registers",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Special purpose registers including: Program Counter (PC), Memory Data Register (MDR), Memory Address Register (MAR), The Accumulator (ACC), Index Register (IX), Current Instruction Register (CIR), Status Register",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Show understanding of the purpose and roles of the Arithmetic and Logic Unit (ALU), Control Unit (CU) and system clock, Immediate Access Store (IAS)",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Show understanding of how data are transferred between various components of the computer system using the address bus, data bus and control bus",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Show understanding of how factors contribute to the performance of the computer system,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Including: processor type and number of cores, the bus width, clock speed, cache memory",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Understand how different ports provide connection to peripheral devices,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Including connection to: Universal Serial Bus (USB), High Definition Multimedia Interface (HDMI), Video Graphics Array (VGA)",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Describe the stages of the Fetch-Execute (F-E) cycle,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Describe and use 'register transfer' notation to describe the F-E cycle,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,Show understanding of the purpose of interrupts,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Central Processing Unit (CPU) Architecture,"Including: possible causes of interrupts, applications of interrupts, use of an Interrupt Service handling Routine (ISR) when interrupts are detected during the fetch-execute cycle, how interrupts are handled",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Show understanding of the relationship between assembly language and machine code,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Describe the different stages of the assembly process for a two-pass assembler,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Trace a given simple assembly language program,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Show understanding that a set of instructions are grouped,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,"Including the following groups: Data movement, Input and output of data, Arithmetic operations, Unconditional and conditional instructions, Compare instructions",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Apply the two-pass assembler process to a given simple assembly language program,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,Show understanding of and be able to use different modes of addressing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Assembly Language,"Including immediate, direct, indirect, indexed, relative",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Bit manipulation,Show understanding of and perform binary shifts,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Processor Fundamentals,Bit manipulation,"Logical, arithmetic and cyclic",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
